UserId,Latitude,Longitude,SensorId,Timestamp,Units,SensorType,Radiation
,0.15689,-119.959,S_1,2020-04-09 13:00:00,cpm,static,14.6329
MySensor,0.186132,-119.904,M_50,2020-04-09 13:00:00,cpm,mobile,37.7575
HiMarkHS,0.112175,-119.923,M_18,2020-04-09 13:00:00,cpm,mobile,47.0449
CitizenScientist,0.12557,-119.849,M_19,2020-04-09 14:00:00,cpm,mobile,23.1253
CitizenScientist,0.153406,-119.892,M_33,2020-04-09 14:00:00,cpm,mobile,30.5646
RadCurieous,0.156549,-119.84,M_31,2020-04-09 14:00:00,cpm,mobile,15.8291
HiMarkHS,0.083285,-119.789,M_35,2020-04-09 14:00:00,cpm,mobile,32
CitizenScientist,0.192509,-119.908,M_3,2020-04-09 14:00:00,cpm,mobile,16.6229
,0.15979,-119.807,S_13,2020-04-09 14:00:00,cpm,static,14.4515
UncleG,0.173953,-119.875,M_47,2020-04-09 14:00:00,cpm,mobile,37
MySensor,0.187913,-119.967,M_1,2020-04-09 14:00:00,cpm,mobile,36.372
ProfessorSievert,0.168346,-119.967,M_38,2020-04-09 14:00:00,cpm,mobile,43.737
CitizenScientist,0.154736,-119.838,M_39,2020-04-09 14:00:00,cpm,mobile,41.2942
,0.20764,-119.816,S_12,2020-04-09 14:00:00,cpm,static,15.8343
CitizenScientist,0.121769,-119.821,M_41,2020-04-09 14:00:00,cpm,mobile,55.7012
,0.15109,-119.91,S_4,2020-04-09 14:00:00,cpm,static,14.5807
,0.1218,-119.793,S_14,2020-04-09 14:00:00,cpm,static,14.5499
,0.15689,-119.959,S_1,2020-04-09 14:00:00,cpm,static,15.9366
HiMarkHS,0.152593,-119.856,M_17,2020-04-09 14:00:00,cpm,mobile,32.9024
,0.18299,-119.856,S_9,2020-04-09 14:00:00,cpm,static,16.0486
CitizenScientist,0.055537,-119.862,M_26,2020-04-09 14:00:00,cpm,mobile,35
CitizenScientist,0.148237,-119.843,M_43,2020-04-09 14:00:00,cpm,mobile,34.9695
GermanWrinkler43,0.153869,-119.793,M_32,2020-04-09 14:00:00,cpm,mobile,76.135
ASWillhiem,0.11194,-119.872,M_4,2020-04-09 14:00:00,cpm,mobile,17.1636
CitizenScientist,0.139931,-119.83,M_15,2020-04-09 14:00:00,cpm,mobile,15.371
MutantX,0.153156,-119.869,M_40,2020-04-09 14:00:00,cpm,mobile,35.5599
Bob,0.121684,-119.822,M_37,2020-04-09 14:00:00,cpm,mobile,58.4605
,0.1218,-119.904,S_6,2020-04-09 14:00:00,cpm,static,14.5079
CitizenScientist,0.156567,-119.92,M_16,2020-04-09 14:00:00,cpm,mobile,3.99247
HSS,0.152486,-119.819,M_13,2020-04-09 14:00:00,cpm,mobile,34.4486
,0.04147,-119.829,S_11,2020-04-09 14:00:00,cpm,static,14.753
CitizenScientist,0.0332143,-119.771,M_20,2020-04-09 14:00:00,cpm,mobile,39.161
AlwaysGlowing,0.121938,-119.819,M_42,2020-04-09 14:00:00,cpm,mobile,52.6491
MySensor,0.186132,-119.904,M_50,2020-04-09 14:00:00,cpm,mobile,36.0164
TaxiDriver,0.112423,-119.917,M_44,2020-04-09 14:00:00,cpm,mobile,39.2684
HiMarkHS,0.114571,-119.919,M_18,2020-04-09 14:00:00,cpm,mobile,43.8367
XrayLady,0.046545,-119.738,M_23,2020-04-09 14:00:00,cpm,mobile,15
,0.15689,-119.959,S_1,2020-04-09 15:00:00,cpm,static,16.5255
RadCurieous,0.117676,-119.875,M_31,2020-04-09 15:00:00,cpm,mobile,17.6025
CitizenScientist,0.12557,-119.849,M_19,2020-04-09 15:00:00,cpm,mobile,25.9862
CitizenScientist,0.153406,-119.892,M_33,2020-04-09 15:00:00,cpm,mobile,34.103
,0.1218,-119.904,S_6,2020-04-09 15:00:00,cpm,static,17.0601
TaxiDriver,0.103273,-119.917,M_44,2020-04-09 15:00:00,cpm,mobile,42.7836
HSS,0.158391,-119.79,M_13,2020-04-09 15:00:00,cpm,mobile,97.5672
,0.04147,-119.829,S_11,2020-04-09 15:00:00,cpm,static,19.7213
UncleG,0.173953,-119.875,M_47,2020-04-09 15:00:00,cpm,mobile,37
XrayLady,0.046545,-119.738,M_23,2020-04-09 15:00:00,cpm,mobile,15
HiMarkHS,0.083285,-119.789,M_35,2020-04-09 15:00:00,cpm,mobile,32
ProfessorSievert,0.168346,-119.967,M_38,2020-04-09 15:00:00,cpm,mobile,44.8004
MySensor,0.187913,-119.967,M_1,2020-04-09 15:00:00,cpm,mobile,36.372
CitizenScientist,0.033211,-119.771,M_20,2020-04-09 15:00:00,cpm,mobile,184.141
CitizenScientist,0.192509,-119.908,M_3,2020-04-09 15:00:00,cpm,mobile,17.6679
AlwaysGlowing,0.121938,-119.819,M_42,2020-04-09 15:00:00,cpm,mobile,55.4766
,0.15979,-119.807,S_13,2020-04-09 15:00:00,cpm,static,16.8783
CitizenScientist,0.156567,-119.92,M_16,2020-04-09 15:00:00,cpm,mobile,7.2855
Bob,0.121684,-119.822,M_37,2020-04-09 15:00:00,cpm,mobile,63.6038
CitizenScientist,0.148237,-119.843,M_43,2020-04-09 15:00:00,cpm,mobile,36.1136
CitizenScientist,0.139931,-119.83,M_15,2020-04-09 15:00:00,cpm,mobile,18.6049
MySensor,0.186132,-119.904,M_50,2020-04-09 15:00:00,cpm,mobile,38.5695
CitizenScientist,0.055537,-119.862,M_26,2020-04-09 15:00:00,cpm,mobile,35
ASWillhiem,0.11194,-119.872,M_4,2020-04-09 15:00:00,cpm,mobile,17.1438
HiMarkHS,0.114996,-119.919,M_18,2020-04-09 15:00:00,cpm,mobile,47.6789
CitizenScientist,0.154736,-119.838,M_39,2020-04-09 15:00:00,cpm,mobile,45.5187
,0.20764,-119.816,S_12,2020-04-09 15:00:00,cpm,static,22.9571
,0.15109,-119.91,S_4,2020-04-09 15:00:00,cpm,static,16.7534
GermanWrinkler43,0.153869,-119.793,M_32,2020-04-09 15:00:00,cpm,mobile,78.9817
,0.1218,-119.793,S_14,2020-04-09 15:00:00,cpm,static,15.5846
HiMarkHS,0.152593,-119.856,M_17,2020-04-09 15:00:00,cpm,mobile,35.352
,0.18299,-119.856,S_9,2020-04-09 15:00:00,cpm,static,25.248
MutantX,0.153156,-119.869,M_40,2020-04-09 15:00:00,cpm,mobile,41.0883
CitizenScientist,0.121769,-119.821,M_41,2020-04-09 15:00:00,cpm,mobile,56.5159
,0.1218,-119.904,S_6,2020-04-09 16:00:00,cpm,static,16.2849
CitizenScientist,0.15419,-119.919,M_16,2020-04-09 16:00:00,cpm,mobile,7.61081
CitizenScientist,0.0332539,-119.771,M_20,2020-04-09 16:00:00,cpm,mobile,187.778
ASWillhiem,0.11194,-119.872,M_4,2020-04-09 16:00:00,cpm,mobile,17.1543
MySensor,0.186132,-119.904,M_50,2020-04-09 16:00:00,cpm,mobile,38.5683
,0.15689,-119.959,S_1,2020-04-09 16:00:00,cpm,static,15.9601
CitizenScientist,0.055537,-119.862,M_26,2020-04-09 16:00:00,cpm,mobile,35
HiMarkHS,0.123934,-119.916,M_18,2020-04-09 16:00:00,cpm,mobile,39.4481
CitizenScientist,0.139931,-119.83,M_15,2020-04-09 16:00:00,cpm,mobile,20.682
Bob,0.124103,-119.83,M_37,2020-04-09 16:00:00,cpm,mobile,57.5054
UncleG,0.173953,-119.875,M_47,2020-04-09 16:00:00,cpm,mobile,37
,0.04147,-119.829,S_11,2020-04-09 16:00:00,cpm,static,17.6176
ProfessorSievert,0.166639,-119.962,M_38,2020-04-09 16:00:00,cpm,mobile,43.74
HSS,0.158391,-119.79,M_13,2020-04-09 16:00:00,cpm,mobile,95.1685
TaxiDriver,0.112297,-119.893,M_44,2020-04-09 16:00:00,cpm,mobile,41.8431
HiMarkHS,0.083285,-119.789,M_35,2020-04-09 16:00:00,cpm,mobile,32
AlwaysGlowing,0.121938,-119.819,M_42,2020-04-09 16:00:00,cpm,mobile,55.5048
,0.15979,-119.807,S_13,2020-04-09 16:00:00,cpm,static,17.3513
CitizenScientist,0.192509,-119.908,M_3,2020-04-09 16:00:00,cpm,mobile,18.0504
XrayLady,0.046545,-119.738,M_23,2020-04-09 16:00:00,cpm,mobile,15
,0.20764,-119.816,S_12,2020-04-09 16:00:00,cpm,static,23.5632
CitizenScientist,0.142759,-119.895,M_19,2020-04-09 16:00:00,cpm,mobile,24.88
HiMarkHS,0.131162,-119.905,M_17,2020-04-09 16:00:00,cpm,mobile,34.9147
CitizenScientist,0.153406,-119.892,M_33,2020-04-09 16:00:00,cpm,mobile,32.8463
RadCurieous,0.11194,-119.872,M_31,2020-04-09 16:00:00,cpm,mobile,18.0413
MutantX,0.140254,-119.876,M_40,2020-04-09 16:00:00,cpm,mobile,37.633
,0.15109,-119.91,S_4,2020-04-09 16:00:00,cpm,static,17.0424
GermanWrinkler43,0.153869,-119.793,M_32,2020-04-09 16:00:00,cpm,mobile,79.7304
MySensor,0.187913,-119.967,M_1,2020-04-09 16:00:00,cpm,mobile,36.372
CitizenScientist,0.128114,-119.858,M_43,2020-04-09 16:00:00,cpm,mobile,35.0655
CitizenScientist,0.147581,-119.848,M_39,2020-04-09 16:00:00,cpm,mobile,46.0482
,0.18299,-119.856,S_9,2020-04-09 16:00:00,cpm,static,22.9907
,0.1218,-119.793,S_14,2020-04-09 16:00:00,cpm,static,15.8366
CitizenScientist,0.121771,-119.822,M_41,2020-04-09 16:00:00,cpm,mobile,56.9665
XrayLady,0.046545,-119.738,M_23,2020-04-09 17:00:00,cpm,mobile,15
,0.04147,-119.829,S_11,2020-04-09 17:00:00,cpm,static,17.593
CitizenScientist,0.139931,-119.83,M_15,2020-04-09 17:00:00,cpm,mobile,19.4313
MySensor,0.186132,-119.904,M_50,2020-04-09 17:00:00,cpm,mobile,39.6496
AlwaysGlowing,0.121938,-119.819,M_42,2020-04-09 17:00:00,cpm,mobile,56.8146
CitizenScientist,0.03335,-119.771,M_20,2020-04-09 17:00:00,cpm,mobile,187.015
ASWillhiem,0.11194,-119.872,M_4,2020-04-09 17:00:00,cpm,mobile,17.1424
HSS,0.158391,-119.79,M_13,2020-04-09 17:00:00,cpm,mobile,96.341
Bob,0.152322,-119.901,M_37,2020-04-09 17:00:00,cpm,mobile,31.3345
CitizenScientist,0.1257,-119.88,M_39,2020-04-09 17:00:00,cpm,mobile,42.8513
CitizenScientist,0.119643,-119.876,M_41,2020-04-09 17:00:00,cpm,mobile,38.0054
MutantX,0.116627,-119.891,M_40,2020-04-09 17:00:00,cpm,mobile,35.8235
CitizenScientist,0.125621,-119.861,M_43,2020-04-09 17:00:00,cpm,mobile,36.137
,0.1218,-119.904,S_6,2020-04-09 17:00:00,cpm,static,15.9164
CitizenScientist,0.0980972,-119.902,M_16,2020-04-09 17:00:00,cpm,mobile,18.0492
GermanWrinkler43,0.153869,-119.793,M_32,2020-04-09 17:00:00,cpm,mobile,79.1287
,0.18299,-119.856,S_9,2020-04-09 17:00:00,cpm,static,22.7525
CitizenScientist,0.055537,-119.862,M_26,2020-04-09 17:00:00,cpm,mobile,35
,0.15689,-119.959,S_1,2020-04-09 17:00:00,cpm,static,18.5071
HiMarkHS,0.11751,-119.925,M_17,2020-04-09 17:00:00,cpm,mobile,34.3991
,0.1218,-119.793,S_14,2020-04-09 17:00:00,cpm,static,15.7892
,0.20764,-119.816,S_12,2020-04-09 17:00:00,cpm,static,22.6541
CitizenScientist,0.11678,-119.831,M_33,2020-04-09 17:00:00,cpm,mobile,34.9539
,0.15109,-119.91,S_4,2020-04-09 17:00:00,cpm,static,15.876
HiMarkHS,0.083285,-119.789,M_35,2020-04-09 17:00:00,cpm,mobile,32
CitizenScientist,0.192509,-119.908,M_3,2020-04-09 17:00:00,cpm,mobile,18.7722
UncleG,0.173953,-119.875,M_47,2020-04-09 17:00:00,cpm,mobile,37
MySensor,0.187913,-119.967,M_1,2020-04-09 17:00:00,cpm,mobile,36.372
,0.15979,-119.807,S_13,2020-04-09 17:00:00,cpm,static,16.9646
TaxiDriver,0.129866,-119.855,M_44,2020-04-09 17:00:00,cpm,mobile,41.7837
CitizenScientist,0.15111,-119.905,M_19,2020-04-09 17:00:00,cpm,mobile,24.4694
ProfessorSievert,0.159927,-119.894,M_38,2020-04-09 17:00:00,cpm,mobile,43.4125
RadCurieous,0.11194,-119.872,M_31,2020-04-09 17:00:00,cpm,mobile,17.7272
HiMarkHS,0.11751,-119.925,M_17,2020-04-09 18:00:00,cpm,mobile,35.128
,0.1218,-119.793,S_14,2020-04-09 18:00:00,cpm,static,15.6261
CitizenScientist,0.1257,-119.88,M_39,2020-04-09 18:00:00,cpm,mobile,42.2993
,0.15109,-119.91,S_4,2020-04-09 18:00:00,cpm,static,15.7133
,0.20764,-119.816,S_12,2020-04-09 18:00:00,cpm,static,24.2162
ASWillhiem,0.11194,-119.872,M_4,2020-04-09 18:00:00,cpm,mobile,17.0774
CitizenScientist,0.121743,-119.883,M_41,2020-04-09 18:00:00,cpm,mobile,36.2584
CitizenScientist,0.055537,-119.862,M_26,2020-04-09 18:00:00,cpm,mobile,35
CitizenScientist,0.139931,-119.83,M_15,2020-04-09 18:00:00,cpm,mobile,18.5171
GermanWrinkler43,0.153869,-119.793,M_32,2020-04-09 18:00:00,cpm,mobile,79.6507
Bob,0.154672,-119.914,M_37,2020-04-09 18:00:00,cpm,mobile,42.7055
MySensor,0.187913,-119.967,M_1,2020-04-09 18:00:00,cpm,mobile,36.372
MutantX,0.116627,-119.891,M_40,2020-04-09 18:00:00,cpm,mobile,39.5444
CitizenScientist,0.125621,-119.861,M_43,2020-04-09 18:00:00,cpm,mobile,36.7837
,0.18299,-119.856,S_9,2020-04-09 18:00:00,cpm,static,23.306
CitizenScientist,0.095464,-119.9,M_16,2020-04-09 18:00:00,cpm,mobile,18.3408
CitizenScientist,0.03335,-119.771,M_20,2020-04-09 18:00:00,cpm,mobile,187.87
AlwaysGlowing,0.121938,-119.819,M_42,2020-04-09 18:00:00,cpm,mobile,55.8867
,0.15689,-119.959,S_1,2020-04-09 18:00:00,cpm,static,16.0154
MySensor,0.186132,-119.904,M_50,2020-04-09 18:00:00,cpm,mobile,38.9132
TaxiDriver,0.129866,-119.855,M_44,2020-04-09 18:00:00,cpm,mobile,43.0986
XrayLady,0.046545,-119.738,M_23,2020-04-09 18:00:00,cpm,mobile,15
,0.04147,-119.829,S_11,2020-04-09 18:00:00,cpm,static,16.8207
HSS,0.158391,-119.79,M_13,2020-04-09 18:00:00,cpm,mobile,96.2466
CitizenScientist,0.192509,-119.908,M_3,2020-04-09 18:00:00,cpm,mobile,18.2934
,0.15979,-119.807,S_13,2020-04-09 18:00:00,cpm,static,16.3523
,0.1218,-119.904,S_6,2020-04-09 18:00:00,cpm,static,17.5689
UncleG,0.173953,-119.875,M_47,2020-04-09 18:00:00,cpm,mobile,37
CitizenScientist,0.097272,-119.809,M_33,2020-04-09 18:00:00,cpm,mobile,32.2055
ProfessorSievert,0.160332,-119.89,M_38,2020-04-09 18:00:00,cpm,mobile,43.5596
RadCurieous,0.11194,-119.872,M_31,2020-04-09 18:00:00,cpm,mobile,18.0557
CitizenScientist,0.153884,-119.906,M_19,2020-04-09 18:00:00,cpm,mobile,24.7897
AS-2,0.0548107,-119.727,M_29,2020-04-09 18:00:00,cpm,mobile,231.122
PeterLovesCrystals54,0.0653047,-119.726,M_30,2020-04-09 18:00:00,cpm,mobile,26.9697
HiMarkHS,0.083285,-119.789,M_35,2020-04-09 18:00:00,cpm,mobile,32
HiMarkHS,0.11751,-119.925,M_17,2020-04-09 19:00:00,cpm,mobile,35.2608
,0.1218,-119.793,S_14,2020-04-09 19:00:00,cpm,static,16.3195
CitizenScientist,0.05481,-119.719,M_27,2020-04-09 19:00:00,cpm,mobile,31.268
,0.18299,-119.856,S_9,2020-04-09 19:00:00,cpm,static,23.058
GermanWrinkler43,0.153869,-119.793,M_32,2020-04-09 19:00:00,cpm,mobile,80.6877
MySensor,0.187913,-119.967,M_1,2020-04-09 19:00:00,cpm,mobile,36.372
CitizenScientist,0.1257,-119.88,M_39,2020-04-09 19:00:00,cpm,mobile,42.9538
,0.15109,-119.91,S_4,2020-04-09 19:00:00,cpm,static,15.5094
CitizenScientist,0.121743,-119.883,M_41,2020-04-09 19:00:00,cpm,mobile,42.1239
,0.20764,-119.816,S_12,2020-04-09 19:00:00,cpm,static,23.678
CitizenScientist,0.0548099,-119.727,M_45,2020-04-09 19:00:00,cpm,mobile,1155.34
MutantX,0.116627,-119.891,M_40,2020-04-09 19:00:00,cpm,mobile,37.9591
RadCurieous,0.11194,-119.872,M_31,2020-04-09 19:00:00,cpm,mobile,17.3515
CitizenScientist,0.192509,-119.908,M_3,2020-04-09 19:00:00,cpm,mobile,19.1338
PeterLovesCrystals54,0.0828868,-119.732,M_30,2020-04-09 19:00:00,cpm,mobile,17.9656
ProfessorSievert,0.160332,-119.89,M_38,2020-04-09 19:00:00,cpm,mobile,43.7062
AS-2,0.05481,-119.728,M_29,2020-04-09 19:00:00,cpm,mobile,1245.34
CitizenScientist,0.149737,-119.905,M_19,2020-04-09 19:00:00,cpm,mobile,25.0719
CitizenScientist,0.097272,-119.809,M_33,2020-04-09 19:00:00,cpm,mobile,31.9525
TaxiDriver,0.129866,-119.855,M_44,2020-04-09 19:00:00,cpm,mobile,41.5656
MySensor,0.215261,-119.813,M_7,2020-04-09 19:00:00,cpm,mobile,23.1158
XrayLady,0.046545,-119.738,M_23,2020-04-09 19:00:00,cpm,mobile,15
CitizenScientist,0.0548086,-119.727,M_21,2020-04-09 19:00:00,cpm,mobile,1195.82
HiMarkHS,0.083285,-119.789,M_35,2020-04-09 19:00:00,cpm,mobile,32
CitizenScientist,0.03335,-119.771,M_20,2020-04-09 19:00:00,cpm,mobile,186.462
,0.04147,-119.829,S_11,2020-04-09 19:00:00,cpm,static,17.5585
,0.15979,-119.807,S_13,2020-04-09 19:00:00,cpm,static,16.5266
AlwaysGlowing,0.121938,-119.819,M_42,2020-04-09 19:00:00,cpm,mobile,57.5183
CitizenScientist,0.213751,-119.813,M_36,2020-04-09 19:00:00,cpm,mobile,48.3301
UncleG,0.173953,-119.875,M_47,2020-04-09 19:00:00,cpm,mobile,37
HSS,0.158391,-119.79,M_13,2020-04-09 19:00:00,cpm,mobile,96.6039
Bob,0.15341,-119.897,M_37,2020-04-09 19:00:00,cpm,mobile,11.0934
AS-1,0.05481,-119.721,M_28,2020-04-09 19:00:00,cpm,mobile,194.899
MySensor,0.186132,-119.904,M_50,2020-04-09 19:00:00,cpm,mobile,38.2245
CitizenScientist,0.125621,-119.861,M_43,2020-04-09 19:00:00,cpm,mobile,35.528
,0.1218,-119.904,S_6,2020-04-09 19:00:00,cpm,static,16.1176
,0.15689,-119.959,S_1,2020-04-09 19:00:00,cpm,static,16.8534
CitizenScientist,0.055537,-119.862,M_26,2020-04-09 19:00:00,cpm,mobile,35
CitizenScientist,0.095464,-119.9,M_16,2020-04-09 19:00:00,cpm,mobile,20.3527
CitizenScientist,0.0548077,-119.727,M_25,2020-04-09 19:00:00,cpm,mobile,1002.9
ASWillhiem,0.11194,-119.872,M_4,2020-04-09 19:00:00,cpm,mobile,18.4993
CitizenScientist,0.139931,-119.83,M_15,2020-04-09 19:00:00,cpm,mobile,18.8793
UncleG,0.173953,-119.875,M_47,2020-04-09 20:00:00,cpm,mobile,37
CitizenScientist,0.163497,-119.839,M_36,2020-04-09 20:00:00,cpm,mobile,50.0898
HSS,0.15882,-119.802,M_13,2020-04-09 20:00:00,cpm,mobile,48.9916
TaxiDriver,0.129866,-119.855,M_44,2020-04-09 20:00:00,cpm,mobile,42.5296
AlwaysGlowing,0.121938,-119.819,M_42,2020-04-09 20:00:00,cpm,mobile,55.5682
ProfessorSievert,0.160332,-119.89,M_38,2020-04-09 20:00:00,cpm,mobile,43.3265
HiMarkHS,0.083285,-119.789,M_35,2020-04-09 20:00:00,cpm,mobile,32
MySensor,0.192515,-119.835,M_7,2020-04-09 20:00:00,cpm,mobile,25.3377
,0.04147,-119.829,S_11,2020-04-09 20:00:00,cpm,static,16.8857
CitizenScientist,0.192509,-119.908,M_3,2020-04-09 20:00:00,cpm,mobile,19.1923
XrayLady,0.046545,-119.738,M_23,2020-04-09 20:00:00,cpm,mobile,15
,0.15979,-119.807,S_13,2020-04-09 20:00:00,cpm,static,24.099
MySensor,0.187913,-119.967,M_1,2020-04-09 20:00:00,cpm,mobile,36.372
CitizenScientist,0.0548099,-119.718,M_24,2020-04-09 20:00:00,cpm,mobile,31.4287
,0.1218,-119.904,S_6,2020-04-09 20:00:00,cpm,static,16.0631
,0.20764,-119.816,S_12,2020-04-09 20:00:00,cpm,static,23.9537
TestUnit,0.153577,-119.94,M_2,2020-04-09 20:00:00,cpm,mobile,47.7413
HSS,0.0548071,-119.726,M_22,2020-04-09 20:00:00,cpm,mobile,1125.44
CitizenScientist,0.213621,-119.814,M_12,2020-04-09 20:00:00,cpm,mobile,27.6122
CitizenScientist,0.054803,-119.728,M_27,2020-04-09 20:00:00,cpm,mobile,1335.16
RadCurieous,0.11194,-119.872,M_31,2020-04-09 20:00:00,cpm,mobile,18.8439
Ckimball,0.213966,-119.814,M_46,2020-04-09 20:00:00,cpm,mobile,53.1031
AS-2,0.05481,-119.728,M_29,2020-04-09 20:00:00,cpm,mobile,1472.42
CitizenScientist,0.097272,-119.809,M_33,2020-04-09 20:00:00,cpm,mobile,32.1826
PeterLovesCrystals54,0.082891,-119.732,M_30,2020-04-09 20:00:00,cpm,mobile,19.2462
CitizenScientist,0.149737,-119.905,M_19,2020-04-09 20:00:00,cpm,mobile,25.575
,0.15689,-119.959,S_1,2020-04-09 20:00:00,cpm,static,15.8916
GermanWrinkler43,0.147093,-119.788,M_32,2020-04-09 20:00:00,cpm,mobile,73.4278
HiMarkHS,0.11751,-119.925,M_17,2020-04-09 20:00:00,cpm,mobile,35.3943
CitizenScientist,0.125621,-119.861,M_43,2020-04-09 20:00:00,cpm,mobile,35.7511
,0.18299,-119.856,S_9,2020-04-09 20:00:00,cpm,static,22.7951
,0.1218,-119.793,S_14,2020-04-09 20:00:00,cpm,static,17.4747
CitizenScientist,0.1257,-119.88,M_39,2020-04-09 20:00:00,cpm,mobile,43.0712
,0.15109,-119.91,S_4,2020-04-09 20:00:00,cpm,static,17.8843
MySensor,0.217167,-119.812,M_8,2020-04-09 20:00:00,cpm,mobile,18.8843
MutantX,0.116627,-119.891,M_40,2020-04-09 20:00:00,cpm,mobile,37.2753
CitizenScientist,0.121743,-119.883,M_41,2020-04-09 20:00:00,cpm,mobile,37.5582
CitizenScientist,0.05481,-119.728,M_45,2020-04-09 20:00:00,cpm,mobile,1497.62
CitizenScientist,0.055537,-119.862,M_26,2020-04-09 20:00:00,cpm,mobile,35
MySensor,0.186132,-119.904,M_50,2020-04-09 20:00:00,cpm,mobile,38.3674
AS-1,0.0548088,-119.728,M_28,2020-04-09 20:00:00,cpm,mobile,1407.56
ASWillhiem,0.11194,-119.872,M_4,2020-04-09 20:00:00,cpm,mobile,18.5147
RichardFox,0.233168,-119.808,M_11,2020-04-09 20:00:00,cpm,mobile,40.0525
CitizenScientist,0.139931,-119.83,M_15,2020-04-09 20:00:00,cpm,mobile,19.1331
HSS,0.212197,-119.816,M_10,2020-04-09 20:00:00,cpm,mobile,23.621
CitizenScientist,0.03335,-119.771,M_20,2020-04-09 20:00:00,cpm,mobile,185.254
CitizenScientist,0.05481,-119.728,M_25,2020-04-09 20:00:00,cpm,mobile,1482.95
Bob,0.15341,-119.897,M_37,2020-04-09 20:00:00,cpm,mobile,12.664
CitizenScientist,0.05481,-119.728,M_21,2020-04-09 20:00:00,cpm,mobile,1487.5
CitizenScientist,0.095464,-119.9,M_16,2020-04-09 20:00:00,cpm,mobile,18.3499
CitizenScientist,0.149737,-119.905,M_19,2020-04-09 21:00:00,cpm,mobile,25.5669
MySensor,0.180732,-119.849,M_7,2020-04-09 21:00:00,cpm,mobile,25.1844
AS-2,0.05481,-119.728,M_29,2020-04-09 21:00:00,cpm,mobile,1499.85
TaxiDriver,0.129866,-119.855,M_44,2020-04-09 21:00:00,cpm,mobile,44.0341
HSS,0.145431,-119.842,M_13,2020-04-09 21:00:00,cpm,mobile,16.3952
PeterLovesCrystals54,0.082891,-119.732,M_30,2020-04-09 21:00:00,cpm,mobile,18.9059
ProfessorSievert,0.160332,-119.89,M_38,2020-04-09 21:00:00,cpm,mobile,45.4009
UncleG,0.173953,-119.875,M_47,2020-04-09 21:00:00,cpm,mobile,37
CitizenScientist,0.152784,-119.851,M_36,2020-04-09 21:00:00,cpm,mobile,46.4096
HiMarkHS,0.083285,-119.789,M_35,2020-04-09 21:00:00,cpm,mobile,32
CitizenScientist,0.192509,-119.908,M_3,2020-04-09 21:00:00,cpm,mobile,17.6786
,0.04147,-119.829,S_11,2020-04-09 21:00:00,cpm,static,18.1062
,0.15979,-119.807,S_13,2020-04-09 21:00:00,cpm,static,16.5017
,0.1218,-119.904,S_6,2020-04-09 21:00:00,cpm,static,17.3197
RadCurieous,0.11194,-119.872,M_31,2020-04-09 21:00:00,cpm,mobile,18.7665
AS-1,0.05481,-119.728,M_28,2020-04-09 21:00:00,cpm,mobile,1497.5
XrayLady,0.046545,-119.738,M_23,2020-04-09 21:00:00,cpm,mobile,15
CitizenScientist,0.139931,-119.83,M_15,2020-04-09 21:00:00,cpm,mobile,19.8428
MySensor,0.186132,-119.904,M_50,2020-04-09 21:00:00,cpm,mobile,39.5861
HSS,0.193784,-119.84,M_10,2020-04-09 21:00:00,cpm,mobile,24.8016
,0.15689,-119.959,S_1,2020-04-09 21:00:00,cpm,static,16.1619
CitizenScientist,0.05481,-119.728,M_25,2020-04-09 21:00:00,cpm,mobile,1512.1
ASWillhiem,0.11194,-119.872,M_4,2020-04-09 21:00:00,cpm,mobile,17.8564
CitizenScientist,0.05481,-119.728,M_21,2020-04-09 21:00:00,cpm,mobile,1517.85
AlwaysGlowing,0.121938,-119.819,M_42,2020-04-09 21:00:00,cpm,mobile,55.0684
CitizenScientist,0.03335,-119.771,M_20,2020-04-09 21:00:00,cpm,mobile,184.125
RichardFox,0.203299,-119.824,M_11,2020-04-09 21:00:00,cpm,mobile,22.0431
TestUnit,0.154323,-119.946,M_2,2020-04-09 21:00:00,cpm,mobile,49.3112
CitizenScientist,0.1257,-119.88,M_39,2020-04-09 21:00:00,cpm,mobile,43.6906
MySensor,0.187913,-119.967,M_1,2020-04-09 21:00:00,cpm,mobile,36.372
CitizenScientist,0.125621,-119.861,M_43,2020-04-09 21:00:00,cpm,mobile,38.1484
MySensor,0.198951,-119.825,M_8,2020-04-09 21:00:00,cpm,mobile,25.0436
GermanWrinkler43,0.124466,-119.769,M_32,2020-04-09 21:00:00,cpm,mobile,32.1208
,0.18299,-119.856,S_9,2020-04-09 21:00:00,cpm,static,23.9212
Bob,0.15341,-119.897,M_37,2020-04-09 21:00:00,cpm,mobile,11.0388
CitizenScientist,0.095464,-119.9,M_16,2020-04-09 21:00:00,cpm,mobile,19.1739
CitizenScientist,0.055537,-119.862,M_26,2020-04-09 21:00:00,cpm,mobile,35
MutantX,0.116627,-119.891,M_40,2020-04-09 21:00:00,cpm,mobile,39.3256
CitizenScientist,0.121743,-119.883,M_41,2020-04-09 21:00:00,cpm,mobile,42.5521
,0.15109,-119.91,S_4,2020-04-09 21:00:00,cpm,static,15.6407
,0.20764,-119.816,S_12,2020-04-09 21:00:00,cpm,static,22.9848
CitizenScientist,0.0548087,-119.728,M_24,2020-04-09 21:00:00,cpm,mobile,1310.03
CitizenScientist,0.097272,-119.809,M_33,2020-04-09 21:00:00,cpm,mobile,32.5184
CitizenScientist,0.05481,-119.728,M_27,2020-04-09 21:00:00,cpm,mobile,1507.02
